seed,model,t,ref_bin,ref_price,true_action,chosen_action,true_price,chosen_price,price_index_error,wrong_action,action_regret,policy_regret,inmodel_optimism,demand_log_rmse,demand_log_error_at_chosen,state_visit_count,selected_support_count,selected_support_share,selected_in_topk_support
8,unconstrained,4,3,0.725,10,10,2.0,2.0,0,0,0.0,5.440805985091458,2.7700081126928353,0.7299235246048041,1.2781036095443592,6,0,0.0,0
8,unconstrained,4,4,0.8,10,3,2.0,0.95,7,1,17.911924944814245,23.722999234977692,23.164151494535815,0.6602917310847041,0.18749777266388845,3,0,0.0,0
8,unconstrained,4,5,0.875,10,4,2.0,1.1,6,1,11.071006520534667,13.30637288331971,19.024971847595737,0.5964050965180051,0.3419253804137674,0,0,0.0,0
8,unconstrained,4,6,0.95,10,3,2.0,0.95,7,1,8.316277525407145,10.551643888192189,11.906857053213656,0.5353952405332029,0.07893080699470012,0,0,0.0,0
8,unconstrained,4,7,1.025,10,5,2.0,1.25,5,1,15.015913013687367,17.606041891344262,22.699721942895536,0.48538670209493223,0.43463418038377233,0,0,0.0,0
8,unconstrained,4,8,1.1,3,4,0.95,1.1,1,1,2.03490093014085,4.625029807797716,14.143077399818708,0.4482723575822892,0.14102756551347717,0,0,0.0,0
8,unconstrained,4,9,1.175,3,4,0.95,1.1,1,1,0.6599584155219702,3.250087293178865,11.794298915539088,0.42717460918927014,0.08846844949148691,8,0,0.0,0
8,unconstrained,4,10,1.25,3,5,0.95,1.25,2,1,4.915805573516167,20.183839591573047,25.229602648801404,0.40884464110351676,0.21606644131595276,0,0,0.0,0
8,unconstrained,4,11,1.325,5,5,1.25,1.25,0,0,0.0,11.966606145700325,24.759453847321822,0.3880651444329726,0.15355913726946335,8,0,0.0,0
8,unconstrained,4,12,1.4,4,5,1.1,1.25,1,1,8.58387982618487,20.550485971885195,22.123018221785372,0.3892076285980594,0.09867437170347193,7,0,0.0,0
8,unconstrained,4,13,1.475,5,4,1.25,1.1,1,1,1.6901522178317805,13.656758363532106,13.156986258828397,0.38815217973210325,-0.03417489634094206,34,0,0.0,0
8,unconstrained,4,14,1.55,5,6,1.25,1.4,1,1,7.717546508413193,11.874381301252527,11.465006294402542,0.3800992143973497,0.16657961824559253,9,0,0.0,0
8,unconstrained,4,15,1.625,4,4,1.1,1.1,0,0,0.0,5.440805985091458,-2.794418426858158,0.3668498906855993,-0.047099424764961206,0,0,0.0,0
8,unconstrained,4,16,1.7,5,5,1.25,1.25,0,0,0.0,4.156834792839334,-1.9728630814587405,0.3463705389271047,-0.03424208527572947,4,4,1.0,1
8,unconstrained,4,17,1.775,5,7,1.25,1.55,2,1,7.214490730629905,7.214490730629905,4.343837590879218,0.3190697121670356,0.18001765326137553,0,0,0.0,0
8,unconstrained,4,18,1.85,6,6,1.4,1.4,0,0,0.0,0.0,-7.693960023728891,0.2939758457482003,-0.010940747029150266,0,0,0.0,0
8,unconstrained,4,19,1.925,6,6,1.4,1.4,0,0,0.0,0.0,-10.910782448170721,0.27085719904787675,-0.03362177228295771,0,0,0.0,0
8,unconstrained,4,20,2.0,6,6,1.4,1.4,0,0,0.0,0.0,-12.55242447310286,0.2456651430309014,-0.04814200094316501,0,0,0.0,0
8,unconstrained,5,0,0.5,10,10,2.0,2.0,0,0,0.0,5.44080598509143,3.935159608156738,1.0980977373137666,1.8616735043154522,0,0,0.0,0
8,unconstrained,5,1,0.575,10,10,2.0,2.0,0,0,0.0,8.906796578185705,8.467518280864667,1.0076209561362552,1.747711046826596,0,0,0.0,0
8,unconstrained,5,2,0.65,10,3,2.0,0.95,7,1,10.051129696725269,15.934632931275644,20.665620355448056,0.9234156104080071,0.33130358324473796,27,0,0.0,0
8,unconstrained,5,3,0.725,10,4,2.0,1.1,6,1,12.2876425680237,14.523008930808743,19.438679186906995,0.850827109274607,0.5223901501834058,3,0,0.0,0
8,unconstrained,5,4,0.8,2,3,0.8,0.95,1,1,4.410306441854345,13.879529148789914,21.268743041043848,0.7756314701764382,0.19009031107521812,0,0,0.0,0
8,unconstrained,5,5,0.875,2,4,0.8,1.1,2,1,5.255846342647374,5.811074290163447,15.065320822340652,0.7100246296568822,0.34760236082919116,0,0,0.0,0
8,unconstrained,5,6,0.95,3,3,0.95,0.95,0,0,0.0,2.2353663627850437,7.810813434574783,0.6559917001071687,0.08120684497120667,0,0,0.0,0
8,unconstrained,5,7,1.025,3,3,0.95,0.95,0,0,0.0,2.2353663627850437,5.831761104250091,0.6046135666768724,0.03981167345426595,8,8,1.0,1
8,unconstrained,5,8,1.1,3,4,0.95,1.1,1,1,2.5901288776568947,2.5901288776568947,6.643220553722529,0.5584179507419721,0.1435217032924232,8,0,0.0,0
8,unconstrained,5,9,1.175,3,4,0.95,1.1,1,1,1.2151863630380433,1.2151863630380433,4.294433677108941,0.5323925456153346,0.0908060103524817,25,0,0.0,0
8,unconstrained,5,10,1.25,3,5,0.95,1.25,2,1,9.82722803296545,15.26803401805688,13.84746681955346,0.5191821447869452,0.21882500477445666,7,0,0.0,0
8,unconstrained,5,11,1.325,3,5,0.95,1.25,2,1,3.059809567514634,11.966606145700325,15.803348734806434,0.5046849560410777,0.15612752075656244,9,0,0.0,0
8,unconstrained,5,12,1.4,4,4,1.1,1.1,0,0,0.0,5.440805985091458,1.2450614506720115,0.48970557158105843,-0.014505444816126811,9,8,0.8888888888888888,1
8,unconstrained,5,13,1.475,4,5,1.1,1.25,1,1,4.156834792839334,4.156834792839334,0.9749885748337874,0.4637716087237821,0.054493429735052334,4,0,0.0,0
8,unconstrained,5,14,1.55,4,5,1.1,1.25,1,1,2.0553367280917882,2.0553367280917882,-1.5647452858696056,0.44454301238573457,0.01677699126931298,0,0,0.0,0
8,unconstrained,5,15,1.625,4,4,1.1,1.1,0,0,0.0,0.0,-6.7279457270410035,0.4229226422584835,-0.045400881012430894,0,0,0.0,0
8,unconstrained,5,16,1.7,5,5,1.25,1.25,0,0,0.0,0.0,-7.74190046685527,0.39293884286624425,-0.03233200997691288,0,0,0.0,0
8,unconstrained,5,17,1.775,5,5,1.25,1.25,0,0,0.0,0.0,-9.022941906319147,0.35866640833812247,-0.044622499932256865,0,0,0.0,0
8,unconstrained,5,18,1.85,5,6,1.25,1.4,1,1,1.6757088659964836,1.6757088659964836,-7.354643498466459,0.32216570190353533,-0.0088791491191893,0,0,0.0,0
8,unconstrained,5,19,1.925,6,6,1.4,1.4,0,0,0.0,0.8880560508325175,-8.190704971147625,0.287451616211398,-0.03166840637269264,0,0,0.0,0
8,unconstrained,5,20,2.0,5,5,1.25,1.25,0,0,0.0,0.0,-10.91356822345216,0.2589566473262672,-0.04164351626247775,0,0,0.0,0
8,unconstrained,6,0,0.5,1,2,0.65,0.8,1,1,2.982836656680192,7.4148335663478235,14.86448865433833,1.2421623829210393,0.25848239320907984,0,0,0.0,1
8,unconstrained,6,1,0.575,1,2,0.65,0.8,1,1,5.542421472145605,9.974418381813237,13.031778336449818,1.1564792410032452,0.18639762545753946,0,0,0.0,1
8,unconstrained,6,2,0.65,1,3,0.65,0.95,2,1,8.043776487292575,9.516973279988619,14.631748193231985,1.0703224391443786,0.3555234865180772,30,0,0.0,0
8,unconstrained,6,3,0.725,2,4,0.8,1.1,2,1,10.89097125597334,10.89097125597334,16.261123880035697,0.9971653455873498,0.5518508875456343,0,0,0.0,0
8,unconstrained,6,4,0.8,2,3,0.8,0.95,1,1,5.883503234550375,5.883503234550375,9.097221932565617,0.9306506507212252,0.1998778920657842,0,0,0.0,0
8,unconstrained,6,5,0.875,2,4,0.8,1.1,2,1,9.469222706935568,9.469222706935568,13.046944076612348,0.8622411634756908,0.37270004515760746,0,0,0.0,0
8,unconstrained,6,6,0.95,2,3,0.8,0.95,1,1,2.2353663627850437,2.2353663627850437,3.5917942757747596,0.8150501182759141,0.0834775806720014,9,0,0.0,0
8,unconstrained,6,7,1.025,2,3,0.8,0.95,1,1,0.5552279475160589,0.5552279475160589,1.6127491933748672,0.7657228294231384,0.04195212989194186,32,0,0.0,0
8,unconstrained,6,8,1.1,3,3,0.95,0.95,0,0,0.0,0.0,-0.9990248269195519,0.7251711629903798,0.00943423448140468,16,9,0.5625,1
8,unconstrained,6,9,1.175,3,3,0.95,0.95,0,0,0.0,0.0,-2.4938351465559094,0.69248709484576,-0.014305653258600337,1,0,0.0,0
8,unconstrained,6,10,1.25,3,4,0.95,1.1,1,1,4.776062408525405,5.440805985091444,2.303525837412465,0.6571456741436081,0.04898042373288192,8,0,0.0,0
8,unconstrained,6,11,1.325,3,5,0.95,1.25,2,1,8.906796578185691,8.906796578185691,6.685443237769562,0.6184613059329183,0.158689324545505,4,0,0.0,0
8,unconstrained,6,12,1.4,4,4,1.1,1.1,0,0,0.0,0.0,-2.830858580223719,0.5835589292238087,-0.012541884728541675,0,0,0.0,0
8,unconstrained,6,13,1.475,4,4,1.1,1.1,0,0,0.0,0.0,-4.955839658341091,0.5477080310063157,-0.03044061814847243,0,0,0.0,0
8,unconstrained,6,14,1.55,4,4,1.1,1.1,0,0,0.0,0.0,-5.915046180310128,0.5131268672802561,-0.04055939365565209,0,0,0.0,0
8,unconstrained,6,15,1.625,4,4,1.1,1.1,0,0,0.0,0.0,-6.569850973018816,0.47793393488023517,-0.04370531727363325,0,0,0.0,0
8,unconstrained,6,16,1.7,4,5,1.1,1.25,1,1,0.8880560508324891,0.8880560508324891,-5.2030287393438925,0.4403710443550479,-0.030425351576504056,0,0,0.0,0
8,unconstrained,6,17,1.775,5,5,1.25,1.25,0,0,0.0,0.0,-6.4840797155509335,0.3990988935928367,-0.04280873865025203,0,0,0.0,0
8,unconstrained,6,18,1.85,5,5,1.25,1.25,0,0,0.0,0.9065059288869861,-6.506045202309622,0.35676644278466857,-0.04796066069493854,0,0,0.0,0
8,unconstrained,6,19,1.925,6,6,1.4,1.4,0,0,0.0,0.0,-6.31982127719948,0.3150574703215573,-0.02971873385869994,0,0,0.0,0
8,unconstrained,6,20,2.0,5,5,1.25,1.25,0,0,0.0,0.0,-7.794225799228201,0.2771925194135021,-0.04006073316074765,0,0,0.0,0
8,unconstrained,7,0,0.5,0,2,0.5,0.8,2,1,6.3496754276486165,6.3496754276486165,9.755709508843683,1.408509066314889,0.27990335231660435,0,0,0.0,1
8,unconstrained,7,1,0.575,1,2,0.65,0.8,1,1,5.542421472145598,5.542421472145598,7.9230022427129825,1.3215220051948604,0.20654533726689284,0,0,0.0,1
8,unconstrained,7,2,0.65,1,2,0.65,0.8,1,1,4.431996909667632,4.431996909667632,5.9556358349477705,1.2403657647574442,0.14211377951479243,30,0,0.0,1
8,unconstrained,7,3,0.725,1,2,0.65,0.8,1,1,3.052791619054844,3.052791619054844,3.9631835854868243,1.170987157693554,0.08721048693689859,0,0,0.0,1
8,unconstrained,7,4,0.8,1,2,0.65,0.8,1,1,1.4731967926960507,1.4731967926960507,2.0577002036991487,1.1106574353959278,0.04206543591412526,0,0,0.0,1
8,unconstrained,7,5,0.875,2,2,0.8,0.8,0,0,0.0,0.0,0.4082978384344145,1.0491369813306712,0.007805010539553514,41,41,1.0,1
8,unconstrained,7,6,0.95,2,2,0.8,0.8,0,0,0.0,0.0,-0.750193175261586,0.9857776451658365,-0.013475854585291103,8,8,1.0,1
8,unconstrained,7,7,1.025,2,2,0.8,0.8,0,0,0.0,0.0,-1.57005969651847,0.9381894231209873,-0.026676648053900465,9,9,1.0,1
8,unconstrained,7,8,1.1,2,3,0.8,0.95,1,1,2.6239174973786135,2.6239174973786135,0.6940031618352549,0.8853031960240949,0.011454234903954585,12,0,0.0,0
8,unconstrained,7,9,1.175,2,3,0.8,0.95,1,1,0.664743576566039,0.664743576566039,-0.8007999098763037,0.8336884942274976,-0.012389395277526027,0,0,0.0,0
8,unconstrained,7,10,1.25,3,3,0.95,0.95,0,0,0.0,0.0,-1.9147785318621828,0.7788838662667907,-0.027957577242325726,0,0,0.0,0
8,unconstrained,7,11,1.325,3,3,0.95,0.95,0,0,0.0,0.0,-2.594262643788781,0.7283512857936316,-0.03596917527298871,0,0,0.0,0
8,unconstrained,7,12,1.4,3,3,0.95,0.95,0,0,0.0,0.0,-2.8151481645804353,0.6785630854825739,-0.037270176810894284,0,0,0.0,0
8,unconstrained,7,13,1.475,3,3,0.95,0.95,0,0,0.0,0.0,-2.5787778520943476,0.6268924218415968,-0.032760323308146155,0,0,0.0,0
8,unconstrained,7,14,1.55,4,3,1.1,0.95,1,1,0.9065059288870145,0.9065059288870145,-1.9060897414234006,0.5771589083510109,-0.023335223480644096,0,0,0.0,0
8,unconstrained,7,15,1.625,4,4,1.1,1.1,0,0,0.0,0.0,-3.6123184700594777,0.5322251891326906,-0.042012623605526045,0,0,0.0,0
8,unconstrained,7,16,1.7,4,4,1.1,1.1,0,0,0.0,0.0,-3.5133614760598135,0.4852547202534089,-0.03914439607926834,0,0,0.0,0
8,unconstrained,7,17,1.775,4,4,1.1,1.1,0,0,0.0,0.0,-2.899089583087232,0.438011111328968,-0.03108240046505184,0,0,0.0,0
8,unconstrained,7,18,1.85,5,4,1.25,1.1,1,1,0.775134821096799,0.775134821096799,-1.8047431251409733,0.3912143173716492,-0.01869249906663928,0,0,0.0,0
8,unconstrained,7,19,1.925,5,4,1.25,1.1,1,1,2.912816581644293,2.912816581644293,-0.2764685042122892,0.34517240479757705,-0.002775562965698697,0,0,0.0,0
8,unconstrained,7,20,2.0,5,4,1.25,1.1,1,1,4.838500048375593,4.838500048375593,1.6347287818289686,0.30218965147631527,0.015953119521756598,0,0,0.0,0
9,structured,0,0,0.5,10,10,2.0,2.0,0,0,0.0,261.03758605988827,1508.8021618305395,0.38789206767403317,0.2643478833498598,5,4,0.8,1
9,structured,0,1,0.575,10,10,2.0,2.0,0,0,0.0,271.27369093538243,1507.9917678339307,0.3982025496012396,0.2047509121879758,3,2,0.6666666666666666,1
9,structured,0,2,0.65,10,10,2.0,2.0,0,0,0.0,271.27369093538243,1507.981359777367,0.4100622829519113,0.1479038039719638,2,1,0.5,1
9,structured,0,3,0.725,10,10,2.0,2.0,0,0,0.0,273.50982255815825,1506.8052958091148,0.42422146580127645,0.09318629198943507,6,3,0.5,1
9,structured,0,4,0.8,10,10,2.0,2.0,0,0,0.0,273.50982255815825,1506.7803868936587,0.43923169648936805,0.043290587592022534,9,4,0.4444444444444444,1
9,structured,0,5,0.875,10,10,2.0,2.0,0,0,0.0,273.50982255815825,1506.7442016346467,0.4574175821817371,-0.0038974806486422597,3,1,0.3333333333333333,1
9,structured,0,6,0.95,10,10,2.0,2.0,0,0,0.0,281.0470491120927,1580.8939673819125,0.47988388847446567,-0.04906223950465016,3,1,0.3333333333333333,1
9,structured,0,7,1.025,10,10,2.0,2.0,0,0,0.0,281.0470491120927,1580.8224266962682,0.5071217428836637,-0.09200207166668517,2,1,0.5,1
9,structured,0,8,1.1,10,9,2.0,1.85,1,1,3.0874553168914645,284.1345044289842,1580.0877450078317,0.5346814752736156,-0.2830110766144972,5,0,0.0,0
9,structured,0,9,1.175,3,9,0.95,1.85,6,1,4.158322039104576,285.20537115119726,1579.8283734499212,0.5680085187091983,-0.2974742974871273,6,0,0.0,0
9,structured,0,10,1.25,3,10,0.95,2.0,7,1,3.7180074038955127,295.3806462435823,1713.8663662814406,0.6119603722751201,-0.14338298945762376,4,0,0.0,0
9,structured,0,11,1.325,10,10,2.0,2.0,0,0,0.0,305.88465603166765,1740.6021488650897,0.6674393729569649,-0.1496460255694464,8,4,0.5,1
9,structured,0,12,1.4,5,10,1.25,2.0,5,1,5.953876606571839,311.8385326382395,1740.4706842739452,0.7337899859661877,-0.15258667018785554,6,0,0.0,0
9,structured,0,13,1.475,4,10,1.1,2.0,6,1,15.551429785321204,328.49369052338363,1854.498550401897,0.8103041248601865,-0.15121066228897095,8,0,0.0,0
9,structured,0,14,1.55,4,10,1.1,2.0,6,1,19.002410652202855,331.9446713902653,1854.1111256234274,0.8959272831641383,-0.18630488974330972,1,0,0.0,0
9,structured,0,15,1.625,4,10,1.1,2.0,6,1,14.809008400585412,338.6979481140705,1990.9684278339082,0.9867729815017412,-0.22207079196613932,8,0,0.0,0
9,structured,0,16,1.7,5,10,1.25,2.0,5,1,29.2347416172492,353.1236813307343,1990.320967245135,1.0839110927656928,-0.2520303077541681,5,0,0.0,0
9,structured,0,17,1.775,5,0,1.25,0.5,5,1,92.39911006086874,346.4864574768385,2020.343030943189,1.186339215606628,2.630184130089111,4,0,0.0,1
9,structured,0,18,1.85,5,0,1.25,0.5,5,1,99.2999859664638,355.3613592285101,2161.488878449094,1.2933294844822298,2.8153966082786646,4,0,0.0,1
9,structured,0,19,1.925,6,0,1.4,0.5,6,1,120.93229760018573,376.99367086223197,2331.846373187442,1.4045638230027986,3.0009307405541277,5,0,0.0,1
9,structured,0,20,2.0,6,0,1.4,0.5,6,1,116.10593352804108,377.1435195879293,2664.43679544769,1.5198084718719838,3.1867233623039697,3,0,0.0,1
9,structured,1,0,0.5,10,10,2.0,2.0,0,0,0.0,233.13110826290824,1359.096103895416,0.36509909746306096,0.34331548574075477,1,0,0.0,0
9,structured,1,1,0.575,10,10,2.0,2.0,0,0,0.0,241.82331276013804,1358.2807456067578,0.37168421559655584,0.2859433591569436,0,0,0.0,0
9,structured,1,2,0.65,10,10,2.0,2.0,0,0,0.0,241.82331276013804,1358.2782087011647,0.38117640677867765,0.23036181404502165,5,0,0.0,0
9,structured,1,3,0.725,10,10,2.0,2.0,0,0,0.0,244.0594443829138,1357.0730591682993,0.39336315410661693,0.17768087614553107,5,0,0.0,0
9,structured,1,4,0.8,10,10,2.0,2.0,0,0,0.0,244.05944438291385,1357.0601857419254,0.4076701080004875,0.12919426446523063,2,0,0.0,0
9,structured,1,5,0.875,10,8,2.0,1.7,2,1,2.5436270632821447,244.3669398234202,1357.3906122988662,0.42359189548495574,-0.25042552958506975,3,0,0.0,0
9,structured,1,6,0.95,10,10,2.0,2.0,0,0,0.0,247.67986275377294,1382.2699543887761,0.44370579428103357,0.04841753654967207,8,0,0.0,0
9,structured,1,7,1.025,3,10,0.95,2.0,7,1,0.7449610525031858,248.42482380627612,1382.2355024549247,0.4680588502948551,0.015657277909791045,2,0,0.0,0
9,structured,1,8,1.1,2,9,0.8,1.85,7,1,6.407484662196794,254.08734741596976,1381.6532729015742,0.49509531763612985,-0.17445574479079862,8,0,0.0,0
9,structured,1,9,1.175,2,9,0.8,1.85,7,1,8.381510508273323,256.06137326204623,1381.4982114628158,0.531436860448852,-0.17917293688829183,8,0,0.0,0
9,structured,1,10,1.25,3,10,0.95,2.0,7,1,3.367522081184802,261.0375860598882,1508.7113159056453,0.5869208942994376,-0.04436057007007699,4,0,0.0,0
9,structured,1,11,1.325,10,10,2.0,2.0,0,0,0.0,271.27369093538243,1507.9063673165733,0.6511816379538097,-0.0851265813506607,10,7,0.7,1
9,structured,1,12,1.4,4,9,1.1,1.85,5,1,15.83975857945478,273.50982255815825,1506.7477877853044,0.7228570935155931,-0.28676871112616964,21,0,0.0,0
9,structured,1,13,1.475,4,10,1.1,2.0,6,1,14.18392606536247,281.04704911209274,1580.9491801136392,0.8012638614692806,-0.1603153662972523,6,0,0.0,0
9,structured,1,14,1.55,4,10,1.1,2.0,6,1,17.63490693224412,284.4980299789744,1580.550521051722,0.8856623015791628,-0.19589460966185723,8,0,0.0,0
9,structured,1,15,1.625,4,10,1.1,2.0,6,1,9.897585941136242,291.6626388396868,1714.2420840244554,0.9756647374419277,-0.2297459594593012,3,0,0.0,0
9,structured,1,16,1.7,5,0,1.25,0.5,5,1,83.50238069724122,305.88465603166765,1741.0899921358691,1.0724053515373395,2.42029335900449,6,0,0.0,1
9,structured,1,17,1.775,7,0,1.55,0.5,7,1,90.559985403636,312.94226073806243,1855.26342229117,1.1741009351872915,2.6049393750669214,0,0,0.0,1
9,structured,1,18,1.85,6,0,1.4,0.5,6,1,101.21623975051733,323.8889397134851,1992.6447090737704,1.2803928622937186,2.7900026477919067,0,0,0.0,1
9,structured,1,19,1.925,6,0,1.4,0.5,6,1,123.83443009827869,346.5071300612464,2158.584418167587,1.3909786537270663,2.9753884645495674,0,0,0.0,1
9,structured,1,20,2.0,6,0,1.4,0.5,6,1,117.4641656478696,350.59527391077785,2483.798700218656,1.5054514768380927,3.160757170395475,0,0,0.0,1
9,structured,2,0,0.5,10,10,2.0,2.0,0,0,0.0,184.04304291277606,1087.194112965598,0.3439056609327712,0.46129735560191265,1,0,0.0,0
9,structured,2,1,0.575,10,10,2.0,2.0,0,0,0.0,194.58428746107137,1130.6823123983652,0.3419011821494358,0.4120410288882814,0,0,0.0,0
9,structured,2,2,0.65,10,10,2.0,2.0,0,0,0.0,194.58428746107143,1130.6979474588477,0.34327584728550503,0.3650506271917824,10,0,0.0,0
9,structured,2,3,0.725,10,10,2.0,2.0,0,0,0.0,202.52046921654716,1130.4732791933925,0.348551230877029,0.3209237701666241,2,0,0.0,0
9,structured,2,4,0.8,10,10,2.0,2.0,0,0,0.0,202.52046921654716,1130.4886974692893,0.3583050430211908,0.2801346906383335,3,0,0.0,0
9,structured,2,5,0.875,10,8,2.0,1.7,2,1,6.2678658213598055,200.85215328243123,1130.1091615028115,0.37267678848815056,-0.1169535810084592,8,0,0.0,0
9,structured,2,6,0.95,10,10,2.0,2.0,0,0,0.0,217.1933219527874,1234.4047853851469,0.403016888979706,0.1753077855775777,18,16,0.8888888888888888,1
9,structured,2,7,1.025,10,10,2.0,2.0,0,0,0.0,217.1933219527874,1234.3330720844515,0.44228312930962455,0.09848629354685937,0,0,0.0,0
9,structured,2,8,1.1,10,9,2.0,1.85,1,1,5.18895338163901,222.38227533442642,1233.7319284097116,0.48273249060212614,-0.13846075714673894,7,0,0.0,0
9,structured,2,9,1.175,2,9,0.8,1.85,7,1,5.479378010180369,222.67269996296776,1233.4574478492111,0.5289667363982233,-0.18242879357224917,17,0,0.0,0
9,structured,2,10,1.25,10,10,2.0,2.0,0,0,0.0,233.13110826290824,1358.9731230203608,0.5833808058152012,-0.04827214992048695,6,6,1.0,1
9,structured,2,11,1.325,10,10,2.0,2.0,0,0,0.0,241.82331276013804,1358.156332657302,0.6458455204899052,-0.09031122897735216,12,5,0.4166666666666667,1
9,structured,2,12,1.4,4,9,1.1,1.85,5,1,10.928336120005554,244.05944438291382,1356.9585661834558,0.715546267275656,-0.2966158120122737,4,0,0.0,0
9,structured,2,13,1.475,4,10,1.1,2.0,6,1,12.49377384753069,247.67986275377297,1382.2127458463176,0.7924485187526961,-0.1673368480379055,5,0,0.0,0
9,structured,2,14,1.55,5,10,1.25,2.0,5,1,16.036962817803612,251.22305172404594,1381.8087862625498,0.8756401649389255,-0.20269810630490603,0,0,0.0,0
9,structured,2,15,1.625,4,10,1.1,2.0,6,1,11.931672481382122,257.6700639787034,1508.8333629562162,0.9651971612488118,-0.23451769872167993,0,0,0.0,0
9,structured,2,16,1.7,5,10,1.25,2.0,5,1,25.535299438061145,271.2736909353825,1508.1927960022392,1.0612169629987558,-0.26151071542395044,7,0,0.0,0
9,structured,2,17,1.775,5,0,1.25,0.5,5,1,91.9274891235948,266.86312304673027,1581.7565186433842,1.162301273855493,2.5806250064230696,0,0,0.0,1
9,structured,2,18,1.85,6,0,1.4,0.5,6,1,106.82941897541508,281.7650528985506,1715.969907546422,1.268039135646647,2.765638605830489,0,0,0.0,1
9,structured,2,19,1.925,6,0,1.4,0.5,6,1,124.53618686372721,299.4718207868627,1877.5026342183637,1.3779319711695492,2.9505919824335898,0,0,0.0,1
9,structured,2,20,2.0,6,0,1.4,0.5,6,1,117.4641656478696,301.50720856064567,2181.9383169369717,1.491420288742758,3.1349678776256287,0,0,0.0,1
9,structured,3,0,0.5,10,10,2.0,2.0,0,0,0.0,164.5821784207996,959.2991838346068,0.3437789503408587,0.6478608107880777,1,0,0.0,0
9,structured,3,1,0.575,10,10,2.0,2.0,0,0,0.0,167.70231487269842,958.3763461822687,0.33285015636680376,0.60964429976439,0,0,0.0,0
9,structured,3,2,0.65,10,10,2.0,2.0,0,0,0.0,167.70231487269842,958.3943514810555,0.32418193270035184,0.5360048660373493,12,0,0.0,0
9,structured,3,3,0.725,10,10,2.0,2.0,0,0,0.0,180.42193700025445,957.3201203556301,0.32643749177224385,0.4485420334770195,3,0,0.0,0
9,structured,3,4,0.8,10,10,2.0,2.0,0,0,0.0,180.42193700025445,957.3080424128455,0.34062090548194207,0.3618102034093442,8,0,0.0,0
9,structured,3,5,0.875,10,8,2.0,1.7,2,1,13.027117568062437,180.72943244076083,957.7701604256274,0.36442270165675195,-0.0878049715661271,2,0,0.0,0
9,structured,3,6,0.95,10,10,2.0,2.0,0,0,0.0,167.693924465748,964.9461202962411,0.3963211533771275,0.20028065243566634,17,16,0.9411764705882353,1
9,structured,3,7,1.025,10,10,2.0,2.0,0,0,0.0,167.693924465748,964.8804970405208,0.43516400567712754,0.12382592876410659,0,0,0.0,0
9,structured,3,8,1.1,10,10,2.0,2.0,0,0,0.0,174.93563392313547,976.3464236877072,0.4766147764194694,0.06370424341698096,7,7,1.0,1
9,structured,3,9,1.175,10,10,2.0,2.0,0,0,0.0,174.93563392313547,976.2518235679563,0.5242986382535348,0.010587423583597086,4,3,0.75,1
9,structured,3,10,1.25,10,10,2.0,2.0,0,0,0.0,184.04304291277606,1087.0181352464895,0.5791525041624521,-0.04109472671990588,1,1,1.0,1
9,structured,3,11,1.325,10,10,2.0,2.0,0,0,0.0,194.5842874610714,1130.49066755537,0.640707582233558,-0.09007186408115259,4,4,1.0,1
9,structured,3,12,1.4,4,10,1.1,2.0,6,1,7.9361817554757295,202.52046921654716,1130.2504685949475,0.7091869855614505,-0.1323563654462553,1,0,0.0,0
9,structured,3,13,1.475,5,10,1.25,2.0,5,1,17.086058563455424,217.19332195278741,1234.1838186840046,0.7843028144821492,-0.1724542446917693,22,0,0.0,0
9,structured,3,14,1.55,5,10,1.25,2.0,5,1,22.63853749508462,222.74580088441667,1233.7673192366506,0.8658603593403272,-0.2092365209978364,7,0,0.0,0
9,structured,3,15,1.625,4,10,1.1,2.0,6,1,22.690081951502464,233.13110826290824,1359.10567431669,0.9548901191780417,-0.23880401867358403,6,0,0.0,0
9,structured,3,16,1.7,5,10,1.25,2.0,5,1,31.38228644873226,241.82331276013807,1358.4594310931816,1.050077245677517,-0.26577270608775083,5,0,0.0,0
9,structured,3,17,1.775,5,0,1.25,0.5,5,1,93.81615261204985,235.1860889062423,1383.052571291651,1.1505834729191735,2.556318201303119,0,0,0.0,1
9,structured,3,18,1.85,6,0,1.4,0.5,6,1,104.37355056007385,245.73839149732135,1510.5930320477935,1.2556641483117397,2.7411296656736157,0,0,0.0,1
9,structured,3,19,1.925,6,0,1.4,0.5,6,1,120.3901662305542,261.75500716780164,1667.4220844033289,1.3646535198486582,2.925230007601556,0,0,0.0,1
9,structured,3,20,2.0,6,0,1.4,0.5,6,1,113.73992688979195,278.3221053105916,2025.2604130263746,1.477719643204601,3.109589691562684,0,0,0.0,1
9,structured,4,0,0.5,10,10,2.0,2.0,0,0,0.0,128.42533002955668,800.6706699758782,0.3686481808147193,0.780844508962953,1,0,0.0,0
9,structured,4,1,0.575,10,10,2.0,2.0,0,0,0.0,129.6938535895208,799.829374815453,0.34137269804170034,0.6963270699758612,0,0,0.0,0
9,structured,4,2,0.65,10,10,2.0,2.0,0,0,0.0,129.6938535895208,799.8486459976856,0.3242782566237722,0.612449950469616,15,0,0.0,0
9,structured,4,3,0.725,10,10,2.0,2.0,0,0,0.0,139.35366614956226,798.9057403198196,0.3191553910730058,0.5287437163255686,8,0,0.0,0
9,structured,4,4,0.8,10,10,2.0,2.0,0,0,0.0,139.35366614956223,798.9097865063303,0.3269828909253821,0.4461655545195363,2,0,0.0,0
